Source_Location_X,Source_Location_Y,Source_Emission_rate
335,279,0.0085299
70,70,0.014618
180,180,0.0020928
100,100,0.010528
300,300,0.0058029
124,280,0.0089739
70,70,0.0030758
180,180,0.012969
100,100,0.0045662
300,300,0.0043125
144,68,0.008086
70,70,0.010179
180,180,0.013794
100,100,0.0079909
300,300,0.0065005
106,188,0.012494
70,70,0.0062151
180,180,0.007103
100,100,0.00022197
300,300,0.011828
279,30,0.014587
70,70,0.015855
180,180,0.013508
100,100,0.0059297
300,300,0.012779
280,355,0.0069444
70,70,0.0038052
180,180,0.014333
100,100,0.0037418
300,300,0.0079274
68,86,0.0059297
70,70,0.0013318
180,180,0.0099886
100,100,0.013033
300,300,0.013604
188,313,0.0082445
70,70,0.012684
180,180,0.01335
100,100,0.013255
300,300,0.0092275
30,26,0.0035515
70,70,0.0012367
180,180,0.014935
100,100,0.0065005
300,300,0.013984
355,230,0.006342
70,70,0.0055809
180,180,0.010274
100,100,0.011574
300,300,0.014808
86,120,0.0038686
70,70,0.0043125
180,180,0.010242
100,100,0.004376
300,300,0.01335
313,337,0.0058663
70,70,0.0036783
180,180,0.002188
100,100,0.0033929
300,300,0.0041223
26,249,0.015633
70,70,0.0045979
180,180,0.0050101
100,100,0.0013635
300,300,0.013825
230,68,0.014016
70,70,0.0038369
180,180,0.0077372
100,100,0.014143
300,300,0.014967
120,394,0.004915
70,70,0.00015855
180,180,0.0094178
100,100,0.0053907
300,300,0.00082445
337,238,0.0018392
70,70,0.008847
180,180,0.01335
100,100,0.0036783
300,300,0.0026002
249,341,0.0081811
70,70,0.0060249
180,180,0.00012684
100,100,0.012303
300,300,0.014967
68,358,0.0078006
70,70,0.015252
180,180,0.0065956
100,100,0.01316
300,300,0.013128
394,373,0.011194
70,70,0.0018709
180,180,0.00041223
100,100,0.010147
300,300,0.0026953
238,388,0.0045028
70,70,0.0035515
180,180,0.0047882
100,100,0.012399
300,300,0.0025051
341,130,0.015506
70,70,0.010337
180,180,0.013825
100,100,0.010052
300,300,0.0020611
358,375,0.0099886
70,70,0.0014904
180,180,0.012208
100,100,0.0042808
300,300,0.0079274
373,170,0.011669
70,70,0.003932
180,180,0.0078006
100,100,0.014904
300,300,0.014904
388,205,0.0026319
70,70,0.00057078
180,180,0.014016
100,100,0.014808
300,300,0.01503
130,269,0.0033929
70,70,0.00034881
180,180,0.009291
100,100,0.011511
300,300,0.001205
375,292,0.0014904
70,70,0.01484
180,180,0.014777
100,100,0.00034881
300,300,0.01205
170,217,0.0097666
70,70,0.0053907
180,180,0.0018709
100,100,0.008847
300,300,0.0079274
205,257,0.0024417
70,70,0.0089739
180,180,0.0021246
100,100,0.005359
300,300,0.013635
269,296,0.013699
70,70,0.0045979
180,180,0.0032027
100,100,0.0079909
300,300,0.0060249
292,314,0.013191
70,70,0.0035198
180,180,0.0044077
100,100,0.0082128
300,300,0.011289
217,268,0.015728
70,70,0.015474
180,180,0.010686
100,100,0.015665
300,300,0.005359
257,281,0.011574
70,70,0.0042808
180,180,0.0011733
100,100,0.013382
300,300,0.00069762
296,257,6.34E-05
70,70,0.010813
180,180,0.0050736
100,100,0.00012684
300,300,0.010084
314,187,0.00072933
70,70,0.0043442
180,180,0.013699
100,100,0.013508
300,300,0.0081494
268,79,0.0022514
70,70,0.014143
180,180,0.0045662
100,100,0.011225
300,300,0.0092275
281,258,0.0072933
70,70,0.013889
180,180,0.0051053
100,100,0.0063102
300,300,0.0020294
257,379,0.0025368
70,70,0.011479
180,180,0.014047
100,100,0.0056126
300,300,0.0031393
187,106,0.0020294
70,70,0.012367
180,180,0.0050736
100,100,0.0023782
300,300,0.015506
79,347,0.0059614
70,70,0.0041857
180,180,0.0093544
100,100,0.01094
300,300,0.010654
258,134,0.0096715
70,70,0.0060249
180,180,0.0067859
100,100,0.0051053
300,300,0.01262
379,214,0.010401
70,70,0.0069762
180,180,0.0049467
100,100,0.00050736
300,300,0.0025685
106,48,0.014333
70,70,0.0017123
180,180,0.0086885
100,100,0.0054541
300,300,0.006881
347,22,0.013667
70,70,0.0017757
180,180,0.00050736
100,100,0.0093861
300,300,0.0016172
134,143,0.0039003
70,70,0.015538
180,180,0.0083714
100,100,0.011764
300,300,0.014713
214,139,0.0032978
70,70,0.0063102
180,180,0.0024417
100,100,0.013033
300,300,0.0089105
48,239,0.013255
70,70,0.0044394
180,180,0.013699
100,100,0.0080543
300,300,0.013952
22,38,0.0034564
70,70,0.010052
180,180,0.0087836
100,100,0.010147
300,300,0.010845
143,121,0.0049784
70,70,0.011828
180,180,0.001205
100,100,0.0011416
300,300,0.015601
139,393,0.0040906
70,70,0.0014587
180,180,0.0085616
100,100,0.013572
300,300,0.0084348
239,100,0.004154
70,70,0.013825
180,180,0.011384
100,100,0.011416
300,300,0.0047565
38,79,0.010052
70,70,0.0056443
180,180,0.012462
100,100,0.00095129
300,300,0.0066591
121,266,0.0023148
70,70,0.0097666
180,180,0.0081494
100,100,0.0094178
300,300,0.013223
393,64,0.0042491
70,70,0.0035832
180,180,0.013825
100,100,0.00012684
300,300,0.0058663
100,161,0.002949
70,70,0.0031076
180,180,0.0043125
100,100,0.010591
300,300,0.0052638
79,204,0.011923
70,70,0.001966
180,180,0.012494
100,100,0.0085934
300,300,0.011067
266,166,0.011986
70,70,0.015189
180,180,0.010337
100,100,0.0030758
300,300,0.0006342
64,381,0.0078323
70,70,0.010211
180,180,0.010464
100,100,0.010876
300,300,0.0080226
161,275,0.00041223
70,70,0.014174
180,180,0.013064
100,100,0.010623
300,300,0.014745
204,241,0.0037735
70,70,0.014777
180,180,0.0089105
100,100,0.010433
300,300,0.011637
166,399,0.0076421
70,70,6.34E-05
180,180,0.0042491
100,100,0.00076104
300,300,0.001744
381,217,0.015696
70,70,0.0035515
180,180,0.0019343
100,100,0.01094
300,300,0.0086251
275,233,0.0071981
70,70,0.001744
180,180,0.015252
100,100,0.0059932
300,300,0.0015221
241,183,0.0012367
70,70,0.0020611
180,180,0.005898
100,100,0.010591
300,300,0.0079592
399,108,0.0066273
70,70,0.014713
180,180,0.0053272
100,100,0.0095764
300,300,0.0039637
217,388,0.0061517
70,70,0.010845
180,180,0.0086885
100,100,0.0065956
300,300,0.0032978
233,334,0.0074201
70,70,0.014967
180,180,0.0076738
100,100,0.0060249
300,300,0.0011098
183,241,0.012113
70,70,0.011701
180,180,0.0079592
100,100,0.010528
300,300,0.0015221
108,62,0.011542
70,70,0.0039003
180,180,0.014555
100,100,0.0069127
300,300,0.0082128
388,273,0.015728
70,70,0.011606
180,180,0.01465
100,100,0.01576
300,300,0.002727
334,274,0.0040589
70,70,0.00053907
180,180,0.0084665
100,100,0.0050101
300,300,0.0081494
241,346,0.0051053
70,70,0.0033295
180,180,0.0075786
100,100,0.0056126
300,300,0.0087519
62,198,0.011542
70,70,0.0012684
180,180,0.0023782
100,100,0.0064054
300,300,0.01243
273,249,0.0064054
70,70,0.0017123
180,180,0.015094
100,100,0.0024734
300,300,0.0036466
274,269,0.012906
70,70,0.0065639
180,180,0.0020928
100,100,0.0095764
300,300,0.012462
346,195,0.0042174
70,70,0.0091958
180,180,0.0019343
100,100,0.0056126
300,300,0.0077689
198,227,6.34E-05
70,70,0.014618
180,180,0.0074835
100,100,0.010084
300,300,0.00041223
249,68,0.015506
70,70,0.011479
180,180,0.0035832
100,100,0.0015855
300,300,0.011479
269,33,0.0024417
70,70,0.0023148
180,180,0.00053907
100,100,0.0034247
300,300,0.011859
195,284,0.0088153
70,70,0.0024099
180,180,0.0065005
100,100,0.0023148
300,300,0.0040589
227,323,0.0060249
70,70,0.010115
180,180,0.010781
100,100,0.015126
300,300,0.0054224
68,260,0.012938
70,70,0.007325
180,180,0.015094
100,100,0.0084665
300,300,0.0054541
33,342,0.015062
70,70,0.0046613
180,180,0.0038052
100,100,0.013604
300,300,0.010084
284,25,0.0062151
70,70,0.011194
180,180,0.0062785
100,100,0.0044711
300,300,3.17E-05
323,82,0.0036149
70,70,0.013825
180,180,0.014079
100,100,0.0014904
300,300,0.012779
260,86,0.013286
70,70,0.0057078
180,180,0.0038686
100,100,0.002949
300,300,0.013952
342,121,0.013064
70,70,0.014587
180,180,0.0030758
100,100,0.010115
300,300,0.011511
25,285,0.014999
70,70,0.010623
180,180,0.010908
100,100,0.0062468
300,300,0.0013318
82,334,0.014904
70,70,0.0068493
180,180,0.012969
100,100,0.00088787
300,300,0.015189
86,177,0.013413
70,70,0.010084
180,180,0.012589
100,100,0.012684
300,300,0.013286
121,78,0.0011098
70,70,0.0085616
180,180,0.0016806
100,100,0.014872
300,300,0.010179
285,115,0.0046613
70,70,0.0059614
180,180,0.0078957
100,100,0.014967
300,300,0.0062468
334,395,0.00022197
70,70,0.0033929
180,180,0.012399
100,100,0.0030441
300,300,0.0041223
177,173,0.015094
70,70,0.012113
180,180,0.0014269
100,100,0.0010781
300,300,0.0044394
78,84,0.013033
70,70,0.011511
180,180,0.0095129
100,100,0.0066908
300,300,0.015601
115,324,0.0069127
70,70,0.0081811
180,180,0.010179
100,100,0.005137
300,300,0.015665
395,341,0.014206
70,70,0.0069762
180,180,0.0076421
100,100,0.001205
300,300,0.013921
173,209,0.0061834
70,70,0.0078323
180,180,0.012747
100,100,0.00022197
300,300,0.0021563
84,186,0.0035515
70,70,0.014523
180,180,0.0030441
100,100,0.0063102
300,300,0.0023148
324,361,0.014238
70,70,0.0018075
180,180,0.00044394
100,100,0.010718
300,300,0.012779
341,141,0.0050736
70,70,0.0077689
180,180,0.0081177
100,100,0.0028539
300,300,0.0091324
209,392,0.013667
70,70,0.013286
180,180,0.010179
100,100,0.014016
300,300,0.005359
186,45,0.0080226
70,70,0.0064688
180,180,0.013508
100,100,0.0098617
300,300,0.0048199
361,108,0.015157
70,70,0.0082763
180,180,0.00082445
100,100,0.0077689
300,300,0.0054541
141,342,0.010084
70,70,0.0062151
180,180,0.01484
100,100,0.011701
300,300,0.0069127
392,326,0.010147
70,70,0.0055809
180,180,0.0010781
100,100,0.0043442
300,300,0.0020928
45,335,0.0075786
70,70,0.0045345
180,180,0.011416
100,100,0.0094178
300,300,0.01243
108,281,0.0019977
70,70,0.013952
180,180,0.015791
100,100,0.0058663
300,300,0.010876
342,389,0.0085934
70,70,0.011194
180,180,0.0028539
100,100,0.012462
300,300,0.015284
326,400,0.01205
70,70,0.0095764
180,180,0.015126
100,100,0.012462
300,300,0.015252
335,81,0.0091641
70,70,0.012462
180,180,0.014618
100,100,0.012874
300,300,0.012018
281,278,0.00025368
70,70,0.013064
180,180,0.013952
100,100,0.0079592
300,300,0.014935
389,115,0.0040271
70,70,0.0060883
180,180,0.0032978
100,100,0.0040589
300,300,0.0021246
400,53,0.0024099
70,70,0.012208
180,180,0.015506
100,100,0.0081811
300,300,0.012177
81,55,0.010591
70,70,0.0067859
180,180,0.011669
100,100,0.0013001
300,300,0.0015538
278,326,0.0033612
70,70,0.00050736
180,180,0.0037418
100,100,0.012652
300,300,0.0020611
115,389,0.014935
70,70,0.0085299
180,180,0.011098
100,100,0.011447
300,300,0.0028222
53,59,0.0026953
70,70,0.010464
180,180,0.011955
100,100,0.011257
300,300,0.014269
55,336,0.015855
70,70,0.0058029
180,180,0.011637
100,100,0.013857
300,300,0.0022831
326,28,0.0083714
70,70,0.0080543
180,180,0.0058663
100,100,0.010718
300,300,0.0084665
389,243,0.012335
70,70,0.0073567
180,180,0.0094812
100,100,0.015474
300,300,0.008086
59,114,0.0068176
70,70,0.012969
180,180,0.0044077
100,100,0.0047882
300,300,0.014618
336,245,0.0042491
70,70,0.004154
180,180,0.0010147
100,100,0.010274
300,300,0.006342
28,373,0.0091007
70,70,0.013128
180,180,0.0028222
100,100,0.0058663
300,300,0.01224
243,72,0.01373
70,70,0.0042174
180,180,0.0010781
100,100,0.0097666
300,300,0.0078006
114,105,0.0016489
70,70,0.0077055
180,180,0.0081177
100,100,0.0080226
300,300,0.0071981
245,23,0.013699
70,70,0.0075152
180,180,0.011923
100,100,0.0091324
300,300,0.0085616
373,62,0.01446
70,70,0.0032661
180,180,0.0046613
100,100,0.0050419
300,300,0.010908
72,256,0.0083714
70,70,0.011955
180,180,0.00044394
100,100,0.0059297
300,300,0.0038369
105,218,0.0056761
70,70,0.0097983
180,180,0.0013318
100,100,0.0011416
300,300,0.0046613
23,231,0.015284
70,70,0.014682
180,180,0.0075469
100,100,0.0093544
300,300,0.0065956
62,141,0.014143
70,70,0.0064688
180,180,0.0076104
100,100,0.0069762
300,300,0.0072298
256,319,0.007103
70,70,0.014872
180,180,0.0084348
100,100,0.0056761
300,300,0.0027905
218,46,0.0072615
70,70,0.015411
180,180,0.015855
100,100,0.0014904
300,300,0.012208
231,301,0.014333
70,70,0.0051687
180,180,0.014238
100,100,0.013286
300,300,0.0023465
141,340,0.0093544
70,70,0.0039954
180,180,0.014491
100,100,0.00076104
300,300,0.001966
319,56,0.008308
70,70,0.012367
180,180,0.011606
100,100,0.011225
300,300,0.0096715
46,134,0.0037735
70,70,0.0071664
180,180,0.0077372
100,100,0.014587
300,300,0.009069
301,26,0.0084665
70,70,0.013128
180,180,0.0013318
100,100,0.0059932
300,300,0.0085934
340,153,0.004376
70,70,0.011035
180,180,0.015348
100,100,0.0038369
300,300,0.00053907
56,135,0.0063102
70,70,0.0034564
180,180,0.0082128
100,100,0.0059614
300,300,0.010211
134,127,0.0056443
70,70,0.0071664
180,180,0.010591
100,100,0.014999
300,300,0.00371
26,192,0.0040589
70,70,0.0074518
180,180,0.01446
100,100,0.010115
300,300,0.0090373
153,302,0.0040589
70,70,0.0086568
180,180,0.0083397
100,100,0.012081
300,300,0.0015221
135,169,0.0010464
70,70,0.0037735
180,180,0.010464
100,100,0.0038686
300,300,0.014777
127,187,0.012113
70,70,0.0035832
180,180,0.0030124
100,100,0.012113
300,300,0.005359
192,114,0.015348
70,70,0.005359
180,180,0.010052
100,100,0.0096398
300,300,0.00044394
302,245,0.01243
70,70,0.015316
180,180,0.00047565
100,100,0.006881
300,300,0.00053907
169,231,0.010147
70,70,0.0050419
180,180,0.010274
100,100,0.0030758
300,300,0.0035515
187,227,0.011352
70,70,0.0055175
180,180,0.012335
100,100,0.0082445
300,300,0.0067859
114,209,0.011859
70,70,0.0028539
180,180,0.0011098
100,100,0.0043442
300,300,0.01075
245,360,0.013128
70,70,0.015633
180,180,0.014555
100,100,0.0085299
300,300,0.0086568
231,42,9.51E-05
70,70,0.0090056
180,180,0.013382
100,100,0.0020611
300,300,0.0039637
227,313,0.0077055
70,70,0.0087836
180,180,0.01503
100,100,0.00028539
300,300,0.0044394
209,170,0.0051053
70,70,0.011035
180,180,0.011257
100,100,0.0020928
300,300,0.007325
360,179,0.0056126
70,70,0.010845
180,180,0.013318
100,100,0.0015855
300,300,0.0014904
42,230,0.0014904
70,70,0.014206
180,180,0.0049467
100,100,0.0032027
300,300,0.009291
313,150,0.0046613
70,70,0.0042174
180,180,0.0059932
100,100,0.010654
300,300,0.015379
170,119,0.0049467
70,70,0.014047
180,180,0.0018709
100,100,0.0072298
300,300,0.0034247
179,85,0.014079
70,70,0.0066273
180,180,0.0094178
100,100,0.013128
300,300,0.0026636
230,275,0.015411
70,70,0.0065639
180,180,0.0042808
100,100,0.0084982
300,300,0.0077689
150,264,0.0042808
70,70,0.010274
180,180,0.00038052
100,100,0.0027905
300,300,0.0028222
119,348,0.0018392
70,70,0.0089739
180,180,0.0019977
100,100,0.0042491
300,300,0.010337
85,374,0.015252
70,70,0.00060249
180,180,0.0078957
100,100,0.0077372
300,300,0.011352
275,351,0.0039637
70,70,0.0056443
180,180,0.011986
100,100,0.0020611
300,300,0.0052321
264,215,0.0058663
70,70,0.0099569
180,180,0.0056443
100,100,0.00015855
300,300,0.012589
348,258,0.006881
70,70,0.0044711
180,180,0.012177
100,100,0.0038686
300,300,0.0003171
374,194,0.0070079
70,70,0.01354
180,180,0.0029807
100,100,0.0065956
300,300,0.012779
351,392,0.013096
70,70,0.0041857
180,180,0.0090373
100,100,0.0084348
300,300,0.014555
215,89,0.0063102
70,70,0.0022514
180,180,0.012557
100,100,0.0028222
300,300,0.014935
258,153,0.011986
70,70,0.012747
180,180,0.0022514
100,100,0.010464
300,300,0.0049784
194,185,0.011574
70,70,0.0032344
180,180,0.0012684
100,100,0.0060883
300,300,0.013889
392,313,0.013857
70,70,0.0091958
180,180,0.0034247
100,100,0.012335
300,300,0.010654
89,293,0.012779
70,70,0.014047
180,180,0.011669
100,100,0.0045662
300,300,0.0049784
153,261,0.0003171
70,70,0.011701
180,180,0.0056126
100,100,0.00028539
300,300,0.013128
185,203,0.010528
70,70,0.0050419
180,180,0.011637
100,100,0.0052638
300,300,0.01205
313,160,0.005359
70,70,0.008308
180,180,0.01446
100,100,0.013001
300,300,0.013096
293,138,0.0010464
70,70,0.004915
180,180,0.012811
100,100,0.01224
300,300,0.010623
261,289,0.015506
70,70,0.0025051
180,180,0.012684
100,100,0.0099886
300,300,0.013572
203,320,0.011606
70,70,0.014777
180,180,0.0062785
100,100,0.0061834
300,300,0.0048833
160,90,0.0090373
70,70,0.015855
180,180,0.0034881
100,100,0.0041223
300,300,0.010781
138,331,0.0031076
70,70,0.0070713
180,180,0.012018
100,100,0.01354
300,300,0.0094495
289,62,0.012145
70,70,0.0091324
180,180,0.0047248
100,100,0.011416
300,300,0.0092593
320,91,0.010337
70,70,0.014333
180,180,0.0056443
100,100,0.0022514
300,300,0.0068493
90,388,0.0006342
70,70,0.014999
180,180,0.01576
100,100,0.0081494
300,300,0.0024099
331,72,0.014174
70,70,0.011035
180,180,0.00019026
100,100,0.010559
300,300,0.0096081
62,74,0.00028539
70,70,0.0080226
180,180,0.0037735
100,100,0.0062151
300,300,0.0055809
91,74,0.0037418
70,70,0.011986
180,180,0.0015221
100,100,0.012779
300,300,0.002188
388,121,0.0044077
70,70,0.0003171
180,180,0.0079592
100,100,0.0090056
300,300,0.012811
72,358,0.013984
70,70,0.0093227
180,180,0.015348
100,100,0.0065639
300,300,0.014365
74,318,0.0098935
70,70,0.010306
180,180,0.0035832
100,100,0.0049784
300,300,0.0023782
74,290,0.011891
70,70,0.0091007
180,180,0.0029807
100,100,0.0055175
300,300,0.014111
121,188,0.00983
70,70,0.015316
180,180,0.0075786
100,100,0.0039954
300,300,0.002727
358,47,0.0045028
70,70,0.01557
180,180,0.0080543
100,100,0.0014269
300,300,0.010147
318,370,0.001966
70,70,0.0034247
180,180,0.0062785
100,100,0.0075152
300,300,0.0067225
290,352,0.0084665
70,70,0.014079
180,180,0.0028856
100,100,0.014301
300,300,0.00015855
188,298,0.014713
70,70,0.0016172
180,180,0.0022197
100,100,0.0035832
300,300,0.013128
47,104,0.015696
70,70,0.0031076
180,180,0.0075469
100,100,0.0014269
300,300,0.012906
370,159,0.0048516
70,70,0.0095446
180,180,0.009069
100,100,0.0067859
300,300,0.003171
352,231,0.013033
70,70,0.0039954
180,180,0.0095446
100,100,0.011479
300,300,0.012716
298,104,0.0046296
70,70,0.001966
180,180,0.014682
100,100,0.0018709
300,300,0.00050736
104,86,0.0067859
70,70,0.00069762
180,180,0.010623
100,100,0.0060566
300,300,0.0022514
159,155,0.0022831
70,70,0.0082445
180,180,0.00079274
100,100,0.0096081
300,300,0.00088787
231,99,0.0032661
70,70,0.00082445
180,180,0.0062785
100,100,0.005898
300,300,0.011384
104,183,0.0088787
70,70,0.014618
180,180,0.0092275
100,100,0.0027588
300,300,0.012494
86,304,0.0075152
70,70,0.00025368
180,180,0.010813
100,100,0.0057395
300,300,0.00050736
155,198,0.012367
70,70,0.012906
180,180,0.0003171
100,100,0.014745
300,300,0.015221
99,44,0.010528
70,70,0.000983
180,180,0.0045028
100,100,0.0018709
300,300,0.0077055
183,65,0.0097032
70,70,0.0094812
180,180,0.0022831
100,100,0.011352
300,300,0.013318
304,138,0.012525
70,70,0.013255
180,180,0.012081
100,100,0.0080543
300,300,0.0078957
198,237,0.0014904
70,70,3.17E-05
180,180,0.0087519
100,100,0.015252
300,300,0.0039003
44,135,0.011067
70,70,0.0067859
180,180,0.0066273
100,100,0.0033295
300,300,0.0099886
65,392,0.0072933
70,70,0.0023148
180,180,0.011859
100,100,0.0019026
300,300,0.011352
138,66,0.011796
70,70,0.011225
180,180,0.0060883
100,100,0.015538
300,300,0.0099569
237,33,0.0055492
70,70,0.0072615
180,180,0.0054224
100,100,0.0097032
300,300,0.00060249
135,351,0.012842
70,70,0.0024734
180,180,0.0058029
100,100,0.0048199
300,300,0.0021563
392,288,0.013921
70,70,0.0076738
180,180,0.0054224
100,100,0.010496
300,300,0.0039003
66,96,0.00079274
70,70,0.001966
180,180,0.0026953
100,100,0.004376
300,300,0.0062151
33,74,0.0020928
70,70,0.0087202
180,180,0.0041223
100,100,0.012113
300,300,0.01373
351,135,0.0047565
70,70,0.014808
180,180,0.001966
100,100,0.0033929
300,300,0.0035515
288,150,0.0046296
70,70,0.01503
180,180,0.0023148
100,100,0.012303
300,300,0.0040906
96,224,0.013001
70,70,0.0068176
180,180,0.011479
100,100,0.0055492
300,300,0.014238
74,291,0.00091958
70,70,0.0067225
180,180,0.014174
100,100,0.014206
300,300,0.013667
135,124,0.01243
70,70,0.0086568
180,180,0.014682
100,100,0.012494
300,300,0.0070079
150,195,0.0086251
70,70,0.0011416
180,180,0.0077689
100,100,0.0092275
300,300,0.013921
224,233,0.0045662
70,70,0.013413
180,180,0.0082763
100,100,0.011733
300,300,0.0090373
291,266,0.0096398
70,70,0.0041223
180,180,0.00066591
100,100,0.015855
300,300,0.013064
124,344,0.011162
70,70,0.01576
180,180,0.0023465
100,100,0.0012684
300,300,0.012494
195,58,0.014555
70,70,0.010559
180,180,0.0091958
100,100,0.011828
300,300,0.015506
233,259,0.012652
70,70,0.011225
180,180,0.014713
100,100,0.0087202
300,300,0.0036149
266,97,0.0099252
70,70,0.010242
180,180,0.013445
100,100,0.011606
300,300,0.015728
344,351,0.0032661
70,70,0.0012367
180,180,0.0015221
100,100,0.0048833
300,300,0.0017757
58,263,0.012525
70,70,0.002188
180,180,0.0098617
100,100,0.014618
300,300,0.00060249
259,48,0.0093227
70,70,0.00057078
180,180,0.0026953
100,100,0.009069
300,300,0.00012684
97,156,0.0025051
70,70,0.007325
180,180,0.003932
100,100,0.0065639
300,300,0.012462
351,64,0.010591
70,70,0.015252
180,180,0.014143
100,100,0.015633
300,300,0.013635
263,290,0.010147
70,70,0.010972
180,180,0.010369
100,100,0.013984
300,300,0.012716
48,192,0.0071664
70,70,0.0070079
180,180,0.009291
100,100,0.0026953
300,300,0.014143
156,386,0.0079592
70,70,0.00085616
180,180,0.015316
100,100,0.015443
300,300,0.011511
64,331,0.0074835
70,70,0.0090056
180,180,0.011828
100,100,0.0095129
300,300,0.012779
290,255,0.0079274
70,70,0.014999
180,180,0.011669
100,100,0.0038052
300,300,0.012716
192,65,0.0037735
70,70,0.0082763
180,180,0.0028222
100,100,0.010179
300,300,0.010972
386,333,0.0027588
70,70,0.0022197
180,180,0.0060249
100,100,0.014967
300,300,0.0024099
331,333,0.0095446
70,70,0.0068176
180,180,0.0072298
100,100,0.0067542
300,300,0.0076738
255,111,0.012208
70,70,0.0037418
180,180,0.011828
100,100,0.0016806
300,300,0.004154
65,360,0.0006342
70,70,0.007864
180,180,0.01205
100,100,0.0017757
300,300,0.0065956
333,273,0.00057078
70,70,0.0057712
180,180,0.0089422
100,100,0.012208
300,300,0.013477
333,48,0.0043125
70,70,0.012716
180,180,0.0025368
100,100,0.0056126
300,300,0.011257
111,122,0.00088787
70,70,0.0023465
180,180,0.0032344
100,100,0.010433
300,300,0.0023782
360,256,0.0044077
70,70,0.012018
180,180,0.0063102
100,100,0.0045662
300,300,0.0026953
273,54,0.0050736
70,70,0.013128
180,180,0.004376
100,100,0.0026002
300,300,0.0028856
48,99,0.0050736
70,70,0.013318
180,180,0.0067542
100,100,0.0035515
300,300,0.013604
122,194,0.012969
70,70,0.0024417
180,180,0.009069
100,100,0.014047
300,300,0.011955
256,143,0.0011098
70,70,0.0052638
180,180,0.0026319
100,100,0.0083714
300,300,0.0069762
54,268,0.011225
70,70,0.0084665
180,180,0.013096
100,100,0.0037735
300,300,0.0010147
99,189,0.01262
70,70,0.011003
180,180,0.00371
100,100,0.010813
300,300,0.0038686
194,289,0.0052955
70,70,0.012272
180,180,0.01503
100,100,0.0026319
300,300,0.0085616
143,175,0.0084348
70,70,0.0075152
180,180,0.0030124
100,100,0.012716
300,300,0.0065956
268,387,0.0050101
70,70,0.0026953
180,180,0.0040271
100,100,0.015284
300,300,0.0036466
189,147,0.0075152
70,70,0.0099569
180,180,0.0058346
100,100,0.013318
300,300,0.0076421
289,362,0.010528
70,70,0.01316
180,180,0.0024734
100,100,0.015252
300,300,0.0039003
175,332,0.0016806
70,70,0.0068493
180,180,0.0016489
100,100,0.0062468
300,300,0.0070713
387,90,0.0021246
70,70,0.0064688
180,180,0.007864
100,100,0.015728
300,300,0.0070713
147,364,0.015157
70,70,0.006881
180,180,0.0066908
100,100,0.0063737
300,300,0.010401
362,129,0.00038052
70,70,0.0085934
180,180,0.014682
100,100,0.0023782
300,300,0.011384
332,208,0.00053907
70,70,0.0041223
180,180,0.0048833
100,100,0.0026319
300,300,0.006342
90,73,0.00983
70,70,0.0091958
180,180,0.01243
100,100,0.012018
300,300,0.0065005
364,341,0.0079592
70,70,0.0087202
180,180,0.009069
100,100,0.0069127
300,300,0.010528
129,253,0.0084348
70,70,0.015348
180,180,0.015284
100,100,0.0042491
300,300,0.0034247
208,27,0.002727
70,70,0.0033295
180,180,0.010115
100,100,0.0068176
300,300,0.00091958
73,265,0.0060566
70,70,0.014682
180,180,0.0090056
100,100,0.0035515
300,300,0.014396
341,100,0.014269
70,70,0.012303
180,180,0.014491
100,100,0.002949
300,300,0.0078323
253,42,0.014111
70,70,0.0039954
180,180,0.0097032
100,100,0.011447
300,300,0.011194
27,32,0.014555
70,70,0.0034564
180,180,0.0032344
100,100,0.014904
300,300,0.013952
265,34,0.0082763
70,70,0.014587
180,180,0.0052955
100,100,0.010115
300,300,0.011637
100,320,0.005359
70,70,0.0078957
180,180,0.0056126
100,100,0.0088153
300,300,0.012399
42,373,0.010242
70,70,0.0039003
180,180,0.0071347
100,100,0.014491
300,300,0.011003
32,242,0.0020928
70,70,0.0070713
180,180,0.011003
100,100,0.00028539
300,300,0.010464
34,352,0.0086885
70,70,0.015601
180,180,0.00983
100,100,0.015252
300,300,0.011447
320,137,0.0082763
70,70,0.0026002
180,180,0.0028222
100,100,0.00983
300,300,0.010084
373,378,0.0052321
70,70,0.004693
180,180,0.0042808
100,100,0.0077689
300,300,0.0013635
242,179,0.010972
70,70,0.0088787
180,180,0.0016489
100,100,0.010813
300,300,0.010433
352,387,0.014143
70,70,0.014079
180,180,0.010242
100,100,0.0014904
300,300,0.0045028
137,272,0.0081811
70,70,0.010654
180,180,0.00034881
100,100,0.0059932
300,300,0.00022197
378,67,0.0082763
70,70,0.0083714
180,180,0.002949
100,100,0.002727
300,300,0.0029173
179,236,0.005359
70,70,0.010718
180,180,0.0039954
100,100,0.0042491
300,300,0.0015221
387,52,0.0023782
70,70,0.014016
180,180,0.00028539
100,100,0.013033
300,300,0.0064371
272,180,0.0016806
70,70,0.014174
180,180,0.0094178
100,100,0.0013952
300,300,0.0059932
67,148,0.00034881
70,70,0.014016
180,180,0.011859
100,100,0.011669
300,300,0.0022197
236,387,0.0015855
70,70,0.0081177
180,180,0.015474
100,100,0.0069762
300,300,0.0087836
52,124,0.012716
70,70,0.010623
180,180,0.0067859
100,100,0.011003
300,300,0.00041223
180,34,0.011828
70,70,0.0074835
180,180,0.0021246
100,100,0.003932
300,300,0.0011416
148,365,0.010591
70,70,0.0013318
180,180,0.011955
100,100,0.014935
