Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor4_Log,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Source_Emission_rate
0.64081,-0.386541439,0.29909,-1.048396215,5.5361,0.1878,-1.45E+00,0.0015278,1,1,100,100,0.012716
2.64E-20,-39.15679215,7.41E-05,-8.260363584,0,0.0011028,-5.92E+00,0.007396,7,0.142857143,300,300,0.0086885
0.0041928,-4.754991707,0.00089807,-6.093379622,1.55E-05,0.00039465,-6.81E+00,7.98E-08,18,0.055555556,169,48,0.011384
0.071892,-2.286638869,0.022491,-3.295982469,0.15311,0.012046,-3.84E+00,4.17E-05,3,0.333333333,70,70,0.0089105
0.0085806,-4.132964686,0.21021,-1.354693256,1.69E-09,0.27044,-1.14E+00,0.027033,1,1,180,180,0.015284
4.99E-05,-8.603798909,2.33E-05,-9.265288158,0.00043143,1.46E-05,-9.67E+00,1.19E-07,16,0.0625,100,100,0.00025368
5.25E-19,-36.55968139,0.0014701,-5.665306245,0,0.021892,-3.32E+00,0.14681,2,0.5,300,300,0.014079
2.50E-13,-25.20411998,3.29E-05,-8.965608204,4.68E-162,0.00028963,-7.08E+00,0.0016787,17,0.058823529,212,302,0.013477
0.0073777,-4.264158017,0.0023081,-5.273490758,0.015712,0.0012362,-5.82E+00,4.28E-06,7,0.142857143,70,70,0.0049784
7.33E-05,-8.269792051,0.001795,-5.491871094,1.44E-11,0.0023092,-5.27E+00,0.00023083,11,0.090909091,180,180,0.015791
0.0060883,-4.431007912,0.0028417,-5.092843545,0.052599,0.0017843,-5.50E+00,1.45E-05,11,0.090909091,100,100,0.014618
3.02E-19,-37.03998611,0.00084431,-6.146996134,0,0.012573,-3.80E+00,0.084319,2,0.5,300,300,0.008086
0.0054704,-4.523961833,0.033712,-2.944430963,0.00042601,0.037694,-2.85E+00,0.0035241,2,0.5,134,170,0.0089105
0.012565,-3.801675014,0.0039309,-4.811016009,0.026759,0.0021054,-5.35E+00,7.29E-06,9,0.111111111,70,70,0.014016
2.39E-05,-9.243204198,0.00058434,-6.466668768,4.69E-12,0.00075175,-6.25E+00,7.51E-05,16,0.0625,180,180,0.010876
0.0024018,-5.238926319,0.001121,-5.900788775,0.020749,0.00070387,-6.31E+00,5.73E-06,13,0.076923077,100,100,0.0080543
4.09E-21,-40.77655338,1.14E-05,-9.886190297,0,0.00017045,-7.54E+00,0.0011431,19,0.052631579,300,300,0.0098935
7.83E-45,-88.21247648,0.00086986,-6.121101279,0,0.018474,-3.47E+00,0.067365,1,1,399,281,0.0022197
0.0015059,-5.644407733,0.0004711,-6.653773792,0.003207,0.00025232,-7.20E+00,8.73E-07,17,0.058823529,70,70,0.0059932
1.62E-05,-9.580969971,0.00039694,-6.802550269,3.19E-12,0.00051066,-6.58E+00,5.10E-05,16,0.0625,180,180,0.0073884
0.0041948,-4.754577481,0.0019579,-5.416418987,0.03624,0.0012293,-5.82E+00,1.00E-05,12,0.083333333,100,100,0.011986
7.28E-20,-38.27573724,0.00020396,-7.380909993,0,0.0030373,-5.04E+00,0.020369,5,0.2,300,300,0.012208
0.0079702,-4.197061561,0.009283,-4.064623299,0.042086,0.0079531,-4.20E+00,0.00049821,2,0.5,48,142,0.0020928
0.016766,-3.551141076,0.0052451,-4.560492455,0.035706,0.0028093,-5.10E+00,9.72E-06,8,0.125,70,70,0.014777
4.33E-05,-8.727024207,0.0010606,-5.948896754,8.51E-12,0.0013645,-5.73E+00,0.0001364,13,0.076923077,180,180,0.013033
0.0014986,-5.648628543,0.00069945,-6.310486651,0.012947,0.00043918,-6.71E+00,3.57E-06,15,0.066666667,100,100,0.0066908
5.60E-23,-44.50362395,1.57E-07,-13.6082007,0,2.33E-06,-1.13E+01,1.57E-05,13,0.076923077,300,300,6.34E-05
0.0037097,-4.86132242,0.0011071,-5.911626298,0,0.00053372,-6.55E+00,2.65E-08,13,0.076923077,302,84,0.005137
0.020817,-3.363163716,0.0065126,-4.37249119,0.044335,0.0034882,-4.91E+00,1.21E-05,7,0.142857143,70,70,0.014047
5.29E-05,-8.553088656,0.0012947,-5.775661704,1.04E-11,0.0016657,-5.56E+00,0.0001665,8,0.125,180,180,0.0060249
0.071201,-2.295027814,0.033232,-2.956887042,0.61512,0.020866,-3.36E+00,0.00016976,3,0.333333333,100,100,0.012716
7.20E-22,-42.28533501,2.02E-06,-11.38929726,0,3.00E-05,-9.05E+00,0.00020137,17,0.058823529,300,300,0.0013952
0.0043913,-4.714813784,0.0040112,-4.793451367,0.058129,0.0028434,-5.09E+00,2.28E-05,7,0.142857143,170,120,0.0079909
0.0066315,-4.356776452,0.0020746,-5.366131253,0.014123,0.0011112,-5.91E+00,3.84E-06,5,0.2,70,70,0.0022831
4.95E-05,-8.610789602,0.0012115,-5.833353163,9.73E-12,0.0015585,-5.61E+00,0.00015579,3,0.333333333,180,180,0.00079274
0.001981,-5.406231049,0.00092462,-6.068073434,0.017114,0.00058056,-6.47E+00,4.72E-06,11,0.090909091,100,100,0.0047565
4.58E-21,-40.67826904,1.28E-05,-9.785580061,0,0.00019106,-7.44E+00,0.0012813,8,0.125,300,300,0.001966
6.54E-19,-36.3688445,1.56E-05,-9.613750803,0,0.00021105,-7.35E+00,0.0014391,19,0.052631579,281,302,0.012557
0.0029341,-5.065050177,0.00091791,-6.074399798,0.0062487,0.00049164,-6.62E+00,1.70E-06,19,0.052631579,70,70,0.014587
2.43E-05,-9.228787453,0.00059559,-6.450105205,4.78E-12,0.00076623,-6.23E+00,7.66E-05,19,0.052631579,180,180,0.015633
0.0066856,-4.349719222,0.0031204,-5.011579462,0.057758,0.0019593,-5.42E+00,1.59E-05,7,0.142857143,100,100,0.0065005
1.01E-20,-39.99135725,2.81E-05,-9.10258736,0,0.0004191,-6.76E+00,0.0028106,12,0.083333333,300,300,0.0097032
0.0044737,-4.698666285,0.0011247,-5.89792661,0.0022049,0.00054535,-6.53E+00,4.10E-07,8,0.125,142,62,0.0028222
0.0025559,-5.184912284,0.0007996,-6.194254429,0.0054433,0.00042827,-6.74E+00,1.48E-06,20,0.05,70,70,0.014079
4.73E-05,-8.650277719,0.0011587,-5.872057986,9.30E-12,0.0014907,-5.65E+00,0.00014901,13,0.076923077,180,180,0.014238
0.0015418,-5.623943917,0.00071964,-6.28576941,0.01332,0.00045186,-6.69E+00,3.68E-06,16,0.0625,100,100,0.0078323
1.00E-20,-40,2.81E-05,-9.10258736,0,0.0004186,-6.76E+00,0.0028073,7,0.142857143,300,300,0.0032978
1.80E-10,-19.48945499,0.00032971,-6.963735761,7.93E-29,0.0040456,-4.79E+00,0.05295,3,0.333333333,84,361,0.013921
0.00094982,-6.04471738,0.00029715,-7.054048531,0.0020228,0.00015915,-7.60E+00,5.51E-07,20,0.05,70,70,0.0052321
9.51E-06,-10.04363897,0.00023287,-7.265772914,1.87E-12,0.00029958,-7.05E+00,2.99E-05,18,0.055555556,180,180,0.0054858
0.64081,-0.386541439,0.29909,-1.048396215,5.5361,0.1878,-1.45E+00,0.0015278,1,1,100,100,0.012716
9.68E-21,-40.02824929,2.71E-05,-9.134061418,0,0.00040369,-6.79E+00,0.0027073,8,0.125,300,300,0.004154
6.21E-05,-8.4138168,0.00052644,-6.557302239,3.02E-06,0.00064509,-6.38E+00,9.44E-05,15,0.066666667,120,180,0.0089422
0.0047811,-4.640944345,0.0014957,-5.650311013,0.010182,0.00080113,-6.19E+00,2.77E-06,12,0.083333333,70,70,0.0094812
0.00014786,-7.660298596,0.0036222,-4.882055148,2.91E-11,0.00466,-4.66E+00,0.00046582,6,0.166666667,180,180,0.0094812
0.0064978,-4.37446732,0.0030328,-5.036312457,0.056136,0.0019043,-5.44E+00,1.55E-05,11,0.090909091,100,100,0.015601
2.14E-19,-37.33917245,0.00059892,-6.445262368,0,0.0089189,-4.10E+00,0.059813,3,0.333333333,300,300,0.012906
0.0025819,-5.176121165,0.0012195,-5.827636391,0,0.00063533,-6.39E+00,6.24E-08,18,0.055555556,302,93,0.011003
0.0045336,-4.687113601,0.0014183,-5.696463794,0.0096552,0.00075965,-6.24E+00,2.63E-06,15,0.066666667,70,70,0.014047
2.63E-06,-11.1600885,6.43E-05,-8.383578054,5.16E-13,8.28E-05,-8.16E+00,8.27E-06,20,0.05,180,180,0.0018709
0.00047941,-6.638585823,0.00022376,-7.300435093,0.0041417,0.0001405,-7.70E+00,1.14E-06,10,0.1,100,100,0.00095129
6.11E-20,-38.42791758,0.00017107,-7.533652289,0,0.0025475,-5.19E+00,0.017084,6,0.166666667,300,300,0.014745
0.010693,-3.941800866,0.0041601,-4.761792459,0.050384,0.0024734,-5.21E+00,1.95E-05,8,0.125,62,88,0.011859
0.0014225,-5.69389545,0.00044502,-6.703240941,0.0030295,0.00023836,-7.25E+00,8.25E-07,15,0.066666667,70,70,0.0044077
5.85E-06,-10.46568827,0.00014336,-7.687144015,1.15E-12,0.00018444,-7.47E+00,1.84E-05,17,0.058823529,180,180,0.0030124
0.0043502,-4.722981552,0.0020304,-5.38483679,0.037582,0.0012749,-5.79E+00,1.04E-05,12,0.083333333,100,100,0.01243
1.68E-20,-39.54938144,4.71E-05,-8.653958186,0,0.00070212,-6.31E+00,0.0047086,5,0.2,300,300,0.0028222
3.38E-21,-40.9421666,0.00051555,-6.575458418,0,0.0031803,-5.00E+00,0.0020357,6,0.166666667,361,245,0.0081177
0.01378,-3.721501565,0.0043109,-4.730864103,0.029347,0.0023089,-5.27E+00,7.99E-06,8,0.125,70,70,0.012145
0.00035604,-6.897002415,0.0087225,-4.118718044,7.00E-11,0.011221,-3.90E+00,0.0011217,2,0.5,180,180,0.0025368
0.00044745,-6.698510975,0.00020884,-7.360372631,0.0038656,0.00013113,-7.76E+00,1.07E-06,5,0.2,100,100,0.00022197
7.02E-21,-40.30732578,1.97E-05,-9.411067548,0,0.00029277,-7.07E+00,0.0019634,15,0.066666667,300,300,0.010591
0.0063558,-4.393659555,0.0013086,-5.766386168,4.08E-08,0.00053966,-6.54E+00,4.42E-08,17,0.058823529,180,37,0.015379
0.024369,-3.226324584,0.0076238,-4.235657011,0.051899,0.0040833,-4.78E+00,1.41E-05,6,0.166666667,70,70,0.012081
1.67E-05,-9.554567058,0.00040955,-6.775386139,3.29E-12,0.00052688,-6.56E+00,5.27E-05,19,0.052631579,180,180,0.01075
0.0053694,-4.540148483,0.0025061,-5.202003207,0.046387,0.0015736,-5.61E+00,1.28E-05,10,0.1,100,100,0.010654
3.22E-20,-38.98428826,9.02E-05,-8.089586925,0,0.0013436,-5.74E+00,0.0090106,4,0.25,300,300,0.0034564
7.06E-05,-8.302390598,0.00044696,-6.699462683,1.65E-05,0.00054277,-6.53E+00,9.47E-05,20,0.05,93,181,0.013921
0.0013528,-5.737532811,0.00042321,-6.746888158,0.002881,0.00022667,-7.29E+00,7.84E-07,20,0.05,70,70,0.0074518
0.0069784,-4.312488281,0.17096,-1.534210982,1.37E-09,0.21994,-1.32E+00,0.021985,1,1,180,180,0.01243
0.0023651,-5.252300984,0.0011039,-5.914140533,0.020432,0.00069312,-6.32E+00,5.64E-06,5,0.2,100,100,0.0011733
2.72E-22,-43.13086219,7.62E-07,-12.23609006,0,1.13E-05,-9.89E+00,7.61E-05,20,0.05,300,300,0.00072933
6.20E-13,-24.41521662,1.50E-06,-11.64781748,3.03E-32,1.88E-05,-9.45E+00,0.0002488,19,0.052631579,88,361,0.0026002
0.011765,-3.858816137,0.0036806,-4.868162756,0.025056,0.0019713,-5.41E+00,6.82E-06,8,0.125,70,70,0.010369
3.19E-05,-8.992418634,0.00078139,-6.214264302,6.27E-12,0.0010053,-6.00E+00,0.00010049,12,0.083333333,180,180,0.0081811
0.0037668,-4.848054877,0.0017581,-5.509912852,0.032542,0.0011039,-5.91E+00,8.98E-06,14,0.071428571,100,100,0.01465
7.69E-21,-40.22814732,2.15E-05,-9.33512308,0,0.00032075,-6.99E+00,0.002151,17,0.058823529,300,300,0.014904
6.44E-20,-38.38222827,6.65E-06,-10.35435671,0,0.00017633,-7.51E+00,0.0031685,14,0.071428571,245,344,0.011955
0.0011154,-5.90513872,0.00034896,-6.914448704,0.0023756,0.00018691,-7.46E+00,6.47E-07,17,0.058823529,70,70,0.0044394
4.37E-05,-8.719037126,0.0010699,-5.941313625,8.59E-12,0.0013764,-5.72E+00,0.00013758,8,0.125,180,180,0.0049784
0.0081874,-4.173707983,0.0038214,-4.835555001,0.070733,0.0023994,-5.24E+00,1.95E-05,9,0.111111111,100,100,0.01316
6.43E-21,-40.38357805,1.80E-05,-9.48945499,0,0.00026823,-7.14E+00,0.0017988,15,0.066666667,300,300,0.0097032
7.01E-10,-18.30856396,2.96E-05,-9.057416578,2.26E-19,0.00023712,-7.25E+00,0.0021991,12,0.083333333,37,348,0.010147
0.016947,-3.541814341,0.0053018,-4.551153318,0.036092,0.0028397,-5.09E+00,9.83E-06,5,0.2,70,70,0.0058346
4.26E-05,-8.741180802,0.0010426,-5.963764559,8.37E-12,0.0013413,-5.74E+00,0.00013408,8,0.125,180,180,0.0048516
9.23E-05,-8.069596598,4.31E-05,-8.73104546,0.00079766,2.71E-05,-9.13E+00,2.20E-07,15,0.066666667,100,100,0.00041223
8.18E-19,-36.17449339,0.0022912,-5.279873999,0,0.03412,-2.93E+00,0.22882,1,1,300,300,0.0054858
5.47E-12,-22.52402535,3.10E-05,-9.017276612,1.53E-68,0.00023718,-7.25E+00,0.0013191,20,0.05,181,303,0.015411
0.016118,-3.585377697,0.0050425,-4.594708186,0.034327,0.0027008,-5.14E+00,9.35E-06,2,0.5,70,70,0.00088787
0.00017838,-7.497307681,0.0043701,-4.71901725,3.51E-11,0.0056222,-4.50E+00,0.00056199,7,0.142857143,180,180,0.01557
0.0073379,-4.268856422,0.0034249,-4.930704209,0.063393,0.0021505,-5.33E+00,1.75E-05,7,0.142857143,100,100,0.0071347
7.07E-21,-40.30116117,1.98E-05,-9.406669619,0,0.00029462,-7.06E+00,0.0019758,9,0.111111111,300,300,0.0038369
5.91E-43,-84.45682504,1.89E-06,-11.44707639,0,0.0001182,-7.85E+00,0.0026946,18,0.055555556,361,331,0.012303
0.0023787,-5.247320655,0.00074417,-6.256655684,0.005066,0.00039858,-6.80E+00,1.38E-06,11,0.090909091,70,70,0.0039637
0.0013307,-5.751839686,0.0326,-2.9735648,2.62E-10,0.04194,-2.75E+00,0.0041923,2,0.5,180,180,0.0094812
0.012562,-3.801882422,0.0058633,-4.463715769,0.10853,0.0036815,-4.87E+00,3.00E-05,6,0.166666667,100,100,0.0089739
1.32E-20,-39.75885214,3.71E-05,-8.861252181,0,0.00055199,-6.52E+00,0.0037019,13,0.076923077,300,300,0.014999
0.062388,-2.409797873,0.0058388,-4.467352801,0,0.0020414,-5.38E+00,6.47E-10,7,0.142857143,344,47,0.0079274
0.16118,-1.585377697,0.050425,-2.594708186,0.34327,0.027008,-3.14E+00,9.35E-05,1,1,70,70,0.0022197
3.67E-05,-8.870667871,0.0008995,-6.091997665,7.22E-12,0.0011572,-5.87E+00,0.00011568,4,0.25,180,180,0.0010464
0.0017858,-5.496334363,0.0008335,-6.158188792,0.015428,0.00052335,-6.56E+00,4.26E-06,20,0.05,100,100,0.014174
7.63E-21,-40.23495092,2.14E-05,-9.339172453,0,0.00031819,-6.99E+00,0.0021339,15,0.066666667,300,300,0.011511
6.94E-54,-106.3172811,1.96E-06,-11.41548786,0,0.00079036,-6.20E+00,0.066404,3,0.333333333,348,394,0.011764
0.0057205,-4.48513202,0.0017896,-5.494488058,0.012183,0.00095854,-6.04E+00,3.32E-06,8,0.125,70,70,0.0050419
4.04E-05,-8.78723727,0.00099,-6.008729611,7.95E-12,0.0012736,-5.79E+00,0.00012731,10,0.1,180,180,0.0071981
0.03246,-2.977302969,0.01515,-3.639174734,0.28043,0.0095128,-4.04E+00,7.74E-05,4,0.25,100,100,0.010306
5.02E-21,-40.59859257,1.41E-05,-9.701561775,0,0.0002094,-7.36E+00,0.0014043,9,0.111111111,300,300,0.002727
1.05E-14,-27.9576214,0.00023441,-7.26004773,0,0.0012961,-5.77E+00,0.001546,7,0.142857143,303,254,0.0052321
0.0012031,-5.839396546,0.00037638,-6.848746924,0.0025622,0.00020159,-7.39E+00,6.98E-07,17,0.058823529,70,70,0.0047882
4.36E-06,-10.72102702,0.00010681,-7.94277617,8.57E-13,0.00013741,-7.72E+00,1.37E-05,14,0.071428571,180,180,0.0015221
0.00029306,-7.066086909,0.00013678,-7.727954801,0.0025318,8.59E-05,-8.13E+00,6.99E-07,17,0.058823529,100,100,0.0016806
9.49E-20,-38.04546758,0.00026571,-7.151184201,0,0.0039568,-4.81E+00,0.026536,4,0.25,300,300,0.010179
2.83E-07,-13.09642713,0.0028601,-5.087237564,0,0.0036725,-4.87E+00,3.41E-05,7,0.142857143,331,168,0.0077372
0.017333,-3.522252526,0.0054227,-4.531568843,0.036915,0.0029044,-5.07E+00,1.01E-05,6,0.166666667,70,70,0.0085934
0.00015259,-7.632947854,0.0037382,-4.854674934,3.00E-11,0.0048092,-4.64E+00,0.00048073,7,0.142857143,180,180,0.013318
0.0037994,-4.840569963,0.0017733,-5.502435572,0.032824,0.0011135,-5.91E+00,9.06E-06,14,0.071428571,100,100,0.014777
2.51E-21,-41.20065256,7.03E-06,-10.30608935,0,0.0001047,-7.96E+00,0.00070215,9,0.111111111,300,300,0.0013635
0.00066312,-6.356815747,0.0012235,-5.824792053,0.0021138,0.0011877,-5.85E+00,0.00012582,13,0.076923077,47,158,0.013223
0.0029564,-5.058473613,0.00092491,-6.06780105,0.0062963,0.00049538,-6.61E+00,1.71E-06,9,0.111111111,70,70,0.0032978
5.56E-05,-8.509850417,0.0013618,-5.73177334,1.09E-11,0.0017519,-5.51E+00,0.00017512,7,0.142857143,180,180,0.0048516
0.0020293,-5.385307489,0.00094717,-6.047144132,0.017532,0.00059472,-6.45E+00,4.84E-06,17,0.058823529,100,100,0.011637
2.22E-21,-41.30729405,6.22E-06,-10.41241923,0,9.26E-05,-8.07E+00,0.00062084,7,0.142857143,300,300,0.00072933
1.02E-28,-55.98279966,0.00021287,-7.34377108,0,0.0012807,-5.79E+00,0.00039632,8,0.125,394,236,0.0050736
0.00078352,-6.211899827,0.00024512,-7.221242504,0.0016687,0.00013129,-7.76E+00,4.54E-07,12,0.083333333,70,70,0.0015538
0.0003183,-6.994326723,0.0077979,-4.216044677,6.26E-11,0.010032,-4.00E+00,0.0010028,5,0.2,180,180,0.014174
0.029475,-3.061092372,0.013757,-3.722952525,0.25464,0.0086379,-4.13E+00,7.03E-05,3,0.333333333,100,100,0.0052638
1.50E-20,-39.64781748,4.20E-05,-8.753501419,0,0.0006259,-6.41E+00,0.0041975,11,0.090909091,300,300,0.012177
0.00025096,-7.200790989,0.12032,-1.839324354,0,0.17904,-1.49E+00,0.012095,1,1,254,185,0.0091958
0.25674,-1.181012926,0.08032,-2.1903526,0.54678,0.04302,-2.73E+00,0.00014886,2,0.5,70,70,0.014143
0.00012353,-7.816455117,0.0030262,-5.038204746,2.43E-11,0.0038931,-4.82E+00,0.00038916,7,0.142857143,180,180,0.010781
0.0031763,-4.996156971,0.0014825,-5.658010596,0.027441,0.00093086,-6.06E+00,7.57E-06,9,0.111111111,100,100,0.0051053
2.98E-21,-41.05156747,8.34E-06,-10.1576679,0,0.00012418,-7.81E+00,0.00083278,9,0.111111111,300,300,0.0016172
5.44E-17,-32.5288022,3.39E-06,-10.9396006,1.23E-97,9.90E-05,-8.01E+00,0.0023288,13,0.076923077,168,378,0.010115
0.007967,-4.197410366,0.0024924,-5.206764515,0.016967,0.001335,-5.75E+00,4.62E-06,10,0.1,70,70,0.010972
6.25E-05,-8.408239965,0.0015308,-5.630163093,1.23E-11,0.0019694,-5.41E+00,0.00019686,10,0.1,180,180,0.01113
0.0055768,-4.507229861,0.0026029,-5.169085033,0.048179,0.0016343,-5.57E+00,1.33E-05,7,0.142857143,100,100,0.0054224
9.92E-21,-40.00697666,2.78E-05,-9.111910408,0,0.00041373,-6.77E+00,0.0027746,15,0.066666667,300,300,0.014967
2.83E-07,-13.09642713,5.34E-05,-8.544917486,7.50E-17,0.00010294,-7.97E+00,4.41E-05,19,0.052631579,158,216,0.0025368
0.0083469,-4.156949579,0.0026113,-5.166286463,0.017776,0.0013986,-5.71E+00,4.84E-06,8,0.125,70,70,0.0073567
1.42E-05,-9.695423311,0.00034829,-6.916117989,2.80E-12,0.00044808,-6.70E+00,4.48E-05,12,0.083333333,180,180,0.0036466
0.0024719,-5.213938205,0.0011538,-5.875738931,0.021356,0.00072444,-6.28E+00,5.89E-06,8,0.125,100,100,0.0031393
2.76E-20,-39.11818184,7.74E-05,-8.222518079,0,0.0011525,-5.88E+00,0.0077292,8,0.125,300,300,0.011859
1.84E-09,-17.47036435,7.28E-05,-8.275737241,2.88E-255,0.00020334,-7.38E+00,0.00011071,16,0.0625,236,230,0.0035832
0.0026198,-5.163463724,0.00081961,-6.172785503,0.0055795,0.00043899,-6.72E+00,1.52E-06,15,0.066666667,70,70,0.0081177
1.25E-06,-11.80617997,3.07E-05,-9.025723249,2.46E-13,3.95E-05,-8.81E+00,3.94E-06,16,0.0625,180,180,0.00057078
0.00077537,-6.220982013,0.0003619,-6.882822834,0.0066986,0.00022723,-7.29E+00,1.85E-06,13,0.076923077,100,100,0.0026002
1.96E-20,-39.41548786,5.48E-05,-8.522438883,0,0.00081629,-6.18E+00,0.0054743,6,0.166666667,300,300,0.0047248
3.83E-08,-14.83360245,0.0071317,-4.293613868,6.50E-53,0.033468,-2.95E+00,0.083559,2,0.5,185,273,0.014713
0.00088562,-6.105505169,0.00027706,-7.11485234,0.0018861,0.0001484,-7.66E+00,5.13E-07,13,0.076923077,70,70,0.0020611
8.79E-05,-8.11202225,0.0021545,-5.333307003,1.73E-11,0.0027717,-5.11E+00,0.00027706,10,0.1,180,180,0.015665
0.0023773,-5.247832019,0.0011096,-5.909667104,0.020538,0.0006967,-6.31E+00,5.67E-06,18,0.055555556,100,100,0.015284
2.85E-20,-39.09031028,7.99E-05,-8.194906441,0,0.0011895,-5.85E+00,0.0079772,8,0.125,300,300,0.01224
1.17E-15,-29.86362828,0.0021265,-5.344669226,0,0.0053057,-4.55E+00,0.00019033,4,0.25,378,200,0.0038686
0.0060834,-4.431707253,0.0019032,-5.441031142,0.012956,0.0010193,-5.98E+00,3.53E-06,9,0.111111111,70,70,0.0067859
3.69E-06,-10.86594727,9.03E-05,-8.088624499,7.25E-13,0.0001162,-7.87E+00,1.16E-05,13,0.076923077,180,180,0.0011098
0.001567,-5.609862007,0.0007314,-6.271690088,0.013538,0.00045924,-6.68E+00,3.74E-06,19,0.052631579,100,100,0.011225
1.27E-19,-37.79239256,0.00035428,-6.901306728,0,0.0052757,-4.56E+00,0.035381,2,0.5,300,300,0.0033929
0.0069133,-4.320629193,0.003375,-4.943452446,0.47593,0.0019729,-5.41E+00,2.51E-06,4,0.25,216,99,0.0018392
0.0020752,-5.365880083,0.00064921,-6.375229598,0.0044195,0.00034772,-6.92E+00,1.20E-06,18,0.055555556,70,70,0.0092593
5.65E-05,-8.495903104,0.0013841,-5.717665063,1.11E-11,0.0017806,-5.50E+00,0.00017799,11,0.090909091,180,180,0.012177
0.0055487,-4.511617511,0.0025898,-5.173467547,0.047936,0.0016261,-5.58E+00,1.32E-05,12,0.083333333,100,100,0.015855
1.17E-20,-39.86362828,3.28E-05,-8.968252313,0,0.00048895,-6.62E+00,0.0032791,12,0.083333333,300,300,0.01132
6.84E-09,-16.3298878,0.0014535,-5.675169928,2.73E-204,0.0051574,-4.58E+00,0.0052156,6,0.166666667,230,246,0.01484
0.0027169,-5.131852692,0.00084997,-6.141192805,0.0057862,0.00045525,-6.68E+00,1.58E-06,17,0.058823529,70,70,0.010813
9.89E-05,-8.009607417,0.0024229,-5.23132902,1.95E-11,0.0031171,-5.01E+00,0.00031158,9,0.111111111,180,180,0.014269
0.015085,-3.642909371,0.0070409,-4.304743648,0.13033,0.004421,-4.71E+00,3.60E-05,5,0.2,100,100,0.0074835
2.76E-21,-41.11818184,7.71E-06,-10.22589124,0,0.00011488,-7.88E+00,0.00077044,20,0.05,300,300,0.0073884
2.27E-05,-9.287948286,0.10694,-1.94171964,0,0.1866,-1.46E+00,0.016432,1,1,273,194,0.0096715
0.003052,-5.030830941,0.0009548,-6.040175179,0.0064998,0.00051139,-6.58E+00,1.77E-06,13,0.076923077,70,70,0.007103
0.00014044,-7.705018358,0.0034405,-4.926756876,2.76E-11,0.0044262,-4.71E+00,0.00044245,6,0.166666667,180,180,0.0090056
0.0011393,-5.886723805,0.00053177,-6.548552334,0.0098429,0.0003339,-6.95E+00,2.72E-06,18,0.055555556,100,100,0.007325
1.27E-20,-39.79239256,3.55E-05,-8.899543294,0,0.00052856,-6.55E+00,0.0035447,10,0.1,300,300,0.0084982
0.017064,-3.535838315,0.0033395,-4.952637104,1.14E-12,0.0013283,-5.75E+00,5.21E-08,8,0.125,200,34,0.0085616
0.92564,-0.067115773,0.28958,-1.076462872,1.9714,0.1551,-1.62E+00,0.00053669,1,1,70,70,0.012747
3.54E-05,-8.901993476,0.00086709,-6.123871645,6.96E-12,0.0011155,-5.91E+00,0.00011151,13,0.076923077,180,180,0.010654
0.036055,-2.886069,0.016828,-3.547934993,0.31149,0.010567,-3.95E+00,8.60E-05,4,0.25,100,100,0.011447
9.49E-21,-40.04546758,2.66E-05,-9.150236727,0,0.00039582,-6.81E+00,0.0026545,12,0.083333333,300,300,0.0091641
0.00091111,-6.080858373,0.00081935,-6.173061084,0.0075598,0.00062402,-6.41E+00,1.51E-05,12,0.083333333,99,127,0.0056126
0.0047491,-4.646777371,0.0014857,-5.656137753,0.010114,0.00079577,-6.20E+00,2.75E-06,12,0.083333333,70,70,0.0094178
0.00012545,-7.803058669,0.0030733,-5.024790088,2.47E-11,0.0039538,-4.81E+00,0.00039522,8,0.125,180,180,0.014301
0.00085435,-6.136728352,0.00039876,-6.798576825,0.0073809,0.00025038,-7.20E+00,2.04E-06,19,0.052631579,100,100,0.00612
4.91E-20,-38.61783702,0.00013759,-7.722826259,0,0.0020489,-5.38E+00,0.013741,6,0.166666667,300,300,0.011859
0.04818,-2.634266409,0.023099,-3.272813642,11.807,0.01302,-3.77E+00,7.72E-06,4,0.25,246,97,0.011764
0.0029213,-5.068847683,0.00091392,-6.078183637,0.0062215,0.0004895,-6.62E+00,1.69E-06,19,0.052631579,70,70,0.014523
1.28E-05,-9.785580061,0.00031363,-7.007164804,2.52E-12,0.00040349,-6.79E+00,4.03E-05,18,0.055555556,180,180,0.0073884
0.0036878,-4.86646528,0.0017212,-5.528337325,0.031859,0.0010807,-5.93E+00,8.79E-06,13,0.076923077,100,100,0.012367
1.29E-20,-39.77882058,3.62E-05,-8.882582859,0,0.00053916,-6.54E+00,0.0036158,13,0.076923077,300,300,0.01465
3.40E-06,-10.93704217,0.0026863,-5.141690976,3.27E-31,0.005607,-4.50E+00,0.0021798,4,0.25,194,217,0.005898
0.0038722,-4.824084439,0.0012114,-5.833424861,0.0082466,0.00064883,-6.38E+00,2.25E-06,17,0.058823529,70,70,0.015411
8.39E-06,-10.15247608,0.00020546,-7.374545432,1.65E-12,0.00026433,-7.16E+00,2.64E-05,15,0.066666667,180,180,0.0033612
0.0012926,-5.777071697,0.0006033,-6.438933349,0.011167,0.00037881,-6.84E+00,3.08E-06,19,0.052631579,100,100,0.0092593
